record,filename_lr,lead,gap_seconds,trial,fs,signal_length,start_sample,end_sample,start_seconds,end_seconds,manifest_seed
00117_lr,records100/00000/00117_lr,II,0.5,3,100,1000,337,387,3.37,3.87,42
00117_lr,records100/00000/00117_lr,II,0.5,4,100,1000,181,231,1.81,2.31,42
00117_lr,records100/00000/00117_lr,II,1.0,0,100,1000,566,666,5.66,6.66,42
00117_lr,records100/00000/00117_lr,II,1.0,1,100,1000,571,671,5.71,6.71,42
00117_lr,records100/00000/00117_lr,II,1.0,2,100,1000,183,283,1.83,2.83,42
00117_lr,records100/00000/00117_lr,II,1.0,3,100,1000,297,397,2.97,3.97,42
00117_lr,records100/00000/00117_lr,II,1.0,4,100,1000,270,370,2.7,3.7,42
00117_lr,records100/00000/00117_lr,II,2.0,0,100,1000,496,696,4.96,6.96,42
00117_lr,records100/00000/00117_lr,II,2.0,1,100,1000,538,738,5.38,7.38,42
00117_lr,records100/00000/00117_lr,II,2.0,2,100,1000,536,736,5.36,7.36,42
00117_lr,records100/00000/00117_lr,II,2.0,3,100,1000,664,864,6.64,8.64,42
00117_lr,records100/00000/00117_lr,II,2.0,4,100,1000,561,761,5.61,7.61,42
00119_lr,records100/00000/00119_lr,II,0.25,0,100,1000,348,373,3.48,3.73,42
00119_lr,records100/00000/00119_lr,II,0.25,1,100,1000,183,208,1.83,2.08,42
00119_lr,records100/00000/00119_lr,II,0.25,2,100,1000,576,601,5.76,6.01,42
00119_lr,records100/00000/00119_lr,II,0.25,3,100,1000,810,835,8.1,8.35,42
00119_lr,records100/00000/00119_lr,II,0.25,4,100,1000,856,881,8.56,8.81,42
00119_lr,records100/00000/00119_lr,II,0.5,0,100,1000,272,322,2.72,3.22,42
00119_lr,records100/00000/00119_lr,II,0.5,1,100,1000,277,327,2.77,3.27,42
00119_lr,records100/00000/00119_lr,II,0.5,2,100,1000,128,178,1.28,1.78,42
00119_lr,records100/00000/00119_lr,II,0.5,3,100,1000,206,256,2.06,2.56,42
00119_lr,records100/00000/00119_lr,II,0.5,4,100,1000,516,566,5.16,5.66,42
00119_lr,records100/00000/00119_lr,II,1.0,0,100,1000,483,583,4.83,5.83,42
00119_lr,records100/00000/00119_lr,II,1.0,1,100,1000,360,460,3.6,4.6,42
00119_lr,records100/00000/00119_lr,II,1.0,2,100,1000,317,417,3.17,4.17,42
00119_lr,records100/00000/00119_lr,II,1.0,3,100,1000,681,781,6.81,7.81,42
00119_lr,records100/00000/00119_lr,II,1.0,4,100,1000,422,522,4.22,5.22,42
00119_lr,records100/00000/00119_lr,II,2.0,0,100,1000,585,785,5.85,7.85,42
00119_lr,records100/00000/00119_lr,II,2.0,1,100,1000,678,878,6.78,8.78,42
00119_lr,records100/00000/00119_lr,II,2.0,2,100,1000,290,490,2.9,4.9,42
00119_lr,records100/00000/00119_lr,II,2.0,3,100,1000,221,421,2.21,4.21,42
00119_lr,records100/00000/00119_lr,II,2.0,4,100,1000,672,872,6.72,8.72,42
00121_lr,records100/00000/00121_lr,II,0.25,0,100,1000,592,617,5.92,6.17,42
00121_lr,records100/00000/00121_lr,II,0.25,1,100,1000,325,350,3.25,3.5,42
00121_lr,records100/00000/00121_lr,II,0.25,2,100,1000,582,607,5.82,6.07,42
00121_lr,records100/00000/00121_lr,II,0.25,3,100,1000,499,524,4.99,5.24,42
00121_lr,records100/00000/00121_lr,II,0.25,4,100,1000,802,827,8.02,8.27,42
00121_lr,records100/00000/00121_lr,II,0.5,0,100,1000,292,342,2.92,3.42,42
00121_lr,records100/00000/00121_lr,II,0.5,1,100,1000,844,894,8.44,8.94,42
00121_lr,records100/00000/00121_lr,II,0.5,2,100,1000,802,852,8.02,8.52,42
00121_lr,records100/00000/00121_lr,II,0.5,3,100,1000,235,285,2.35,2.85,42
00121_lr,records100/00000/00121_lr,II,0.5,4,100,1000,223,273,2.23,2.73,42
00121_lr,records100/00000/00121_lr,II,1.0,0,100,1000,473,573,4.73,5.73,42
00121_lr,records100/00000/00121_lr,II,1.0,1,100,1000,131,231,1.31,2.31,42
00121_lr,records100/00000/00121_lr,II,1.0,2,100,1000,309,409,3.09,4.09,42
00121_lr,records100/00000/00121_lr,II,1.0,3,100,1000,405,505,4.05,5.05,42
00121_lr,records100/00000/00121_lr,II,1.0,4,100,1000,779,879,7.79,8.79,42
00121_lr,records100/00000/00121_lr,II,2.0,0,100,1000,696,896,6.96,8.96,42
00121_lr,records100/00000/00121_lr,II,2.0,1,100,1000,191,391,1.91,3.91,42
00121_lr,records100/00000/00121_lr,II,2.0,2,100,1000,635,835,6.35,8.35,42
00121_lr,records100/00000/00121_lr,II,2.0,3,100,1000,154,354,1.54,3.54,42
00121_lr,records100/00000/00121_lr,II,2.0,4,100,1000,549,749,5.49,7.49,42
00122_lr,records100/00000/00122_lr,II,0.25,0,100,1000,756,781,7.56,7.81,42
00122_lr,records100/00000/00122_lr,II,0.25,1,100,1000,791,816,7.91,8.16,42
00122_lr,records100/00000/00122_lr,II,0.25,2,100,1000,273,298,2.73,2.98,42
00122_lr,records100/00000/00122_lr,II,0.25,3,100,1000,793,818,7.93,8.18,42
00122_lr,records100/00000/00122_lr,II,0.25,4,100,1000,190,215,1.9,2.15,42
00122_lr,records100/00000/00122_lr,II,0.5,0,100,1000,489,539,4.89,5.39,42
00122_lr,records100/00000/00122_lr,II,0.5,1,100,1000,452,502,4.52,5.02,42
00122_lr,records100/00000/00122_lr,II,0.5,2,100,1000,337,387,3.37,3.87,42
00122_lr,records100/00000/00122_lr,II,0.5,3,100,1000,116,166,1.16,1.66,42
00122_lr,records100/00000/00122_lr,II,0.5,4,100,1000,679,729,6.79,7.29,42
00122_lr,records100/00000/00122_lr,II,1.0,0,100,1000,335,435,3.35,4.35,42
00122_lr,records100/00000/00122_lr,II,1.0,1,100,1000,563,663,5.63,6.63,42
00122_lr,records100/00000/00122_lr,II,1.0,2,100,1000,387,487,3.87,4.87,42
00122_lr,records100/00000/00122_lr,II,1.0,3,100,1000,361,461,3.61,4.61,42
00122_lr,records100/00000/00122_lr,II,1.0,4,100,1000,721,821,7.21,8.21,42
00122_lr,records100/00000/00122_lr,II,2.0,0,100,1000,156,356,1.56,3.56,42
00122_lr,records100/00000/00122_lr,II,2.0,1,100,1000,542,742,5.42,7.42,42
00122_lr,records100/00000/00122_lr,II,2.0,2,100,1000,548,748,5.48,7.48,42
00122_lr,records100/00000/00122_lr,II,2.0,3,100,1000,328,528,3.28,5.28,42
00122_lr,records100/00000/00122_lr,II,2.0,4,100,1000,257,457,2.57,4.57,42
00128_lr,records100/00000/00128_lr,II,0.25,0,100,1000,104,129,1.04,1.29,42
00128_lr,records100/00000/00128_lr,II,0.25,1,100,1000,826,851,8.26,8.51,42
00128_lr,records100/00000/00128_lr,II,0.25,2,100,1000,835,860,8.35,8.6,42
00128_lr,records100/00000/00128_lr,II,0.25,3,100,1000,286,311,2.86,3.11,42
00128_lr,records100/00000/00128_lr,II,0.25,4,100,1000,124,149,1.24,1.49,42
00128_lr,records100/00000/00128_lr,II,0.5,0,100,1000,192,242,1.92,2.42,42
00128_lr,records100/00000/00128_lr,II,0.5,1,100,1000,150,200,1.5,2.0,42
00128_lr,records100/00000/00128_lr,II,0.5,2,100,1000,724,774,7.24,7.74,42
00128_lr,records100/00000/00128_lr,II,0.5,3,100,1000,769,819,7.69,8.19,42
00128_lr,records100/00000/00128_lr,II,0.5,4,100,1000,215,265,2.15,2.65,42
00128_lr,records100/00000/00128_lr,II,1.0,0,100,1000,623,723,6.23,7.23,42
00128_lr,records100/00000/00128_lr,II,1.0,1,100,1000,225,325,2.25,3.25,42
00128_lr,records100/00000/00128_lr,II,1.0,2,100,1000,357,457,3.57,4.57,42
00128_lr,records100/00000/00128_lr,II,1.0,3,100,1000,520,620,5.2,6.2,42
00128_lr,records100/00000/00128_lr,II,1.0,4,100,1000,604,704,6.04,7.04,42
00128_lr,records100/00000/00128_lr,II,2.0,0,100,1000,625,825,6.25,8.25,42
00128_lr,records100/00000/00128_lr,II,2.0,1,100,1000,126,326,1.26,3.26,42
00128_lr,records100/00000/00128_lr,II,2.0,2,100,1000,218,418,2.18,4.18,42
00128_lr,records100/00000/00128_lr,II,2.0,3,100,1000,268,468,2.68,4.68,42
00128_lr,records100/00000/00128_lr,II,2.0,4,100,1000,286,486,2.86,4.86,42
00129_lr,records100/00000/00129_lr,II,0.25,0,100,1000,874,899,8.74,8.99,42
00129_lr,records100/00000/00129_lr,II,0.25,1,100,1000,703,728,7.03,7.28,42
00129_lr,records100/00000/00129_lr,II,0.25,2,100,1000,348,373,3.48,3.73,42
00129_lr,records100/00000/00129_lr,II,0.25,3,100,1000,854,879,8.54,8.79,42
00129_lr,records100/00000/00129_lr,II,0.25,4,100,1000,487,512,4.87,5.12,42
00129_lr,records100/00000/00129_lr,II,0.5,0,100,1000,476,526,4.76,5.26,42
00129_lr,records100/00000/00129_lr,II,0.5,1,100,1000,425,475,4.25,4.75,42
00129_lr,records100/00000/00129_lr,II,0.5,2,100,1000,208,258,2.08,2.58,42
00129_lr,records100/00000/00129_lr,II,0.5,3,100,1000,801,851,8.01,8.51,42
00129_lr,records100/00000/00129_lr,II,0.5,4,100,1000,110,160,1.1,1.6,42
00129_lr,records100/00000/00129_lr,II,1.0,0,100,1000,222,322,2.22,3.22,42
00129_lr,records100/00000/00129_lr,II,1.0,1,100,1000,260,360,2.6,3.6,42
00129_lr,records100/00000/00129_lr,II,1.0,2,100,1000,295,395,2.95,3.95,42
00129_lr,records100/00000/00129_lr,II,1.0,3,100,1000,192,292,1.92,2.92,42
00129_lr,records100/00000/00129_lr,II,1.0,4,100,1000,112,212,1.12,2.12,42
00129_lr,records100/00000/00129_lr,II,2.0,0,100,1000,507,707,5.07,7.07,42
00129_lr,records100/00000/00129_lr,II,2.0,1,100,1000,682,882,6.82,8.82,42
00129_lr,records100/00000/00129_lr,II,2.0,2,100,1000,173,373,1.73,3.73,42
00129_lr,records100/00000/00129_lr,II,2.0,3,100,1000,278,478,2.78,4.78,42
00129_lr,records100/00000/00129_lr,II,2.0,4,100,1000,404,604,4.04,6.04,42
00132_lr,records100/00000/00132_lr,II,0.25,0,100,1000,819,844,8.19,8.44,42
00132_lr,records100/00000/00132_lr,II,0.25,1,100,1000,638,663,6.38,6.63,42
00132_lr,records100/00000/00132_lr,II,0.25,2,100,1000,694,719,6.94,7.19,42
00132_lr,records100/00000/00132_lr,II,0.25,3,100,1000,550,575,5.5,5.75,42
00132_lr,records100/00000/00132_lr,II,0.25,4,100,1000,423,448,4.23,4.48,42
00132_lr,records100/00000/00132_lr,II,0.5,0,100,1000,250,300,2.5,3.0,42
00132_lr,records100/00000/00132_lr,II,0.5,1,100,1000,749,799,7.49,7.99,42
00132_lr,records100/00000/00132_lr,II,0.5,2,100,1000,703,753,7.03,7.53,42
00132_lr,records100/00000/00132_lr,II,0.5,3,100,1000,118,168,1.18,1.68,42
00132_lr,records100/00000/00132_lr,II,0.5,4,100,1000,637,687,6.37,6.87,42
00132_lr,records100/00000/00132_lr,II,1.0,0,100,1000,159,259,1.59,2.59,42
00132_lr,records100/00000/00132_lr,II,1.0,1,100,1000,618,718,6.18,7.18,42
00132_lr,records100/00000/00132_lr,II,1.0,2,100,1000,678,778,6.78,7.78,42
00132_lr,records100/00000/00132_lr,II,1.0,3,100,1000,191,291,1.91,2.91,42
00132_lr,records100/00000/00132_lr,II,1.0,4,100,1000,404,504,4.04,5.04,42
00132_lr,records100/00000/00132_lr,II,2.0,0,100,1000,174,374,1.74,3.74,42
00132_lr,records100/00000/00132_lr,II,2.0,1,100,1000,440,640,4.4,6.4,42
00132_lr,records100/00000/00132_lr,II,2.0,2,100,1000,657,857,6.57,8.57,42
00132_lr,records100/00000/00132_lr,II,2.0,3,100,1000,148,348,1.48,3.48,42
00132_lr,records100/00000/00132_lr,II,2.0,4,100,1000,338,538,3.38,5.38,42
00157_lr,records100/00000/00157_lr,II,0.25,0,100,1000,855,880,8.55,8.8,42
00157_lr,records100/00000/00157_lr,II,0.25,1,100,1000,333,358,3.33,3.58,42
00157_lr,records100/00000/00157_lr,II,0.25,2,100,1000,202,227,2.02,2.27,42
00157_lr,records100/00000/00157_lr,II,0.25,3,100,1000,479,504,4.79,5.04,42
00157_lr,records100/00000/00157_lr,II,0.25,4,100,1000,494,519,4.94,5.19,42
00157_lr,records100/00000/00157_lr,II,0.5,0,100,1000,597,647,5.97,6.47,42
00157_lr,records100/00000/00157_lr,II,0.5,1,100,1000,335,385,3.35,3.85,42
00157_lr,records100/00000/00157_lr,II,0.5,2,100,1000,817,867,8.17,8.67,42
00157_lr,records100/00000/00157_lr,II,0.5,3,100,1000,491,541,4.91,5.41,42
00157_lr,records100/00000/00157_lr,II,0.5,4,100,1000,315,365,3.15,3.65,42
00157_lr,records100/00000/00157_lr,II,1.0,0,100,1000,773,873,7.73,8.73,42
00157_lr,records100/00000/00157_lr,II,1.0,1,100,1000,748,848,7.48,8.48,42
00157_lr,records100/00000/00157_lr,II,1.0,2,100,1000,449,549,4.49,5.49,42
00157_lr,records100/00000/00157_lr,II,1.0,3,100,1000,117,217,1.17,2.17,42
00157_lr,records100/00000/00157_lr,II,1.0,4,100,1000,518,618,5.18,6.18,42
00157_lr,records100/00000/00157_lr,II,2.0,0,100,1000,433,633,4.33,6.33,42
00157_lr,records100/00000/00157_lr,II,2.0,1,100,1000,189,389,1.89,3.89,42
00157_lr,records100/00000/00157_lr,II,2.0,2,100,1000,481,681,4.81,6.81,42
00157_lr,records100/00000/00157_lr,II,2.0,3,100,1000,605,805,6.05,8.05,42
00157_lr,records100/00000/00157_lr,II,2.0,4,100,1000,163,363,1.63,3.63,42
00160_lr,records100/00000/00160_lr,II,0.25,0,100,1000,661,686,6.61,6.86,42
00160_lr,records100/00000/00160_lr,II,0.25,1,100,1000,208,233,2.08,2.33,42
00160_lr,records100/00000/00160_lr,II,0.25,2,100,1000,681,706,6.81,7.06,42
00160_lr,records100/00000/00160_lr,II,0.25,3,100,1000,425,450,4.25,4.5,42
00160_lr,records100/00000/00160_lr,II,0.25,4,100,1000,105,130,1.05,1.3,42
00160_lr,records100/00000/00160_lr,II,0.5,0,100,1000,825,875,8.25,8.75,42
00160_lr,records100/00000/00160_lr,II,0.5,1,100,1000,224,274,2.24,2.74,42
00160_lr,records100/00000/00160_lr,II,0.5,2,100,1000,547,597,5.47,5.97,42
00160_lr,records100/00000/00160_lr,II,0.5,3,100,1000,236,286,2.36,2.86,42
00160_lr,records100/00000/00160_lr,II,0.5,4,100,1000,800,850,8.0,8.5,42
00160_lr,records100/00000/00160_lr,II,1.0,0,100,1000,617,717,6.17,7.17,42
00160_lr,records100/00000/00160_lr,II,1.0,1,100,1000,663,763,6.63,7.63,42
00160_lr,records100/00000/00160_lr,II,1.0,2,100,1000,402,502,4.02,5.02,42
00160_lr,records100/00000/00160_lr,II,1.0,3,100,1000,427,527,4.27,5.27,42
00160_lr,records100/00000/00160_lr,II,1.0,4,100,1000,544,644,5.44,6.44,42
00160_lr,records100/00000/00160_lr,II,2.0,0,100,1000,571,771,5.71,7.71,42
00160_lr,records100/00000/00160_lr,II,2.0,1,100,1000,609,809,6.09,8.09,42
00160_lr,records100/00000/00160_lr,II,2.0,2,100,1000,110,310,1.1,3.1,42
00160_lr,records100/00000/00160_lr,II,2.0,3,100,1000,498,698,4.98,6.98,42
00160_lr,records100/00000/00160_lr,II,2.0,4,100,1000,165,365,1.65,3.65,42
00162_lr,records100/00000/00162_lr,II,0.25,0,100,1000,323,348,3.23,3.48,42
00162_lr,records100/00000/00162_lr,II,0.25,1,100,1000,743,768,7.43,7.68,42
00162_lr,records100/00000/00162_lr,II,0.25,2,100,1000,294,319,2.94,3.19,42
00162_lr,records100/00000/00162_lr,II,0.25,3,100,1000,718,743,7.18,7.43,42
00162_lr,records100/00000/00162_lr,II,0.25,4,100,1000,459,484,4.59,4.84,42
00162_lr,records100/00000/00162_lr,II,0.5,0,100,1000,274,324,2.74,3.24,42
00162_lr,records100/00000/00162_lr,II,0.5,1,100,1000,351,401,3.51,4.01,42
00162_lr,records100/00000/00162_lr,II,0.5,2,100,1000,498,548,4.98,5.48,42
00162_lr,records100/00000/00162_lr,II,0.5,3,100,1000,674,724,6.74,7.24,42
00162_lr,records100/00000/00162_lr,II,0.5,4,100,1000,555,605,5.55,6.05,42
00162_lr,records100/00000/00162_lr,II,1.0,0,100,1000,754,854,7.54,8.54,42
00162_lr,records100/00000/00162_lr,II,1.0,1,100,1000,708,808,7.08,8.08,42
00162_lr,records100/00000/00162_lr,II,1.0,2,100,1000,628,728,6.28,7.28,42
00162_lr,records100/00000/00162_lr,II,1.0,3,100,1000,522,622,5.22,6.22,42
00162_lr,records100/00000/00162_lr,II,1.0,4,100,1000,303,403,3.03,4.03,42
00162_lr,records100/00000/00162_lr,II,2.0,0,100,1000,347,547,3.47,5.47,42
00162_lr,records100/00000/00162_lr,II,2.0,1,100,1000,171,371,1.71,3.71,42
00162_lr,records100/00000/00162_lr,II,2.0,2,100,1000,324,524,3.24,5.24,42
00162_lr,records100/00000/00162_lr,II,2.0,3,100,1000,656,856,6.56,8.56,42
00162_lr,records100/00000/00162_lr,II,2.0,4,100,1000,355,555,3.55,5.55,42
00167_lr,records100/00000/00167_lr,II,0.25,0,100,1000,188,213,1.88,2.13,42
00167_lr,records100/00000/00167_lr,II,0.25,1,100,1000,605,630,6.05,6.3,42
00167_lr,records100/00000/00167_lr,II,0.25,2,100,1000,846,871,8.46,8.71,42
00167_lr,records100/00000/00167_lr,II,0.25,3,100,1000,773,798,7.73,7.98,42
00167_lr,records100/00000/00167_lr,II,0.25,4,100,1000,312,337,3.12,3.37,42
00167_lr,records100/00000/00167_lr,II,0.5,0,100,1000,440,490,4.4,4.9,42
00167_lr,records100/00000/00167_lr,II,0.5,1,100,1000,498,548,4.98,5.48,42
00167_lr,records100/00000/00167_lr,II,0.5,2,100,1000,286,336,2.86,3.36,42
00167_lr,records100/00000/00167_lr,II,0.5,3,100,1000,301,351,3.01,3.51,42
00167_lr,records100/00000/00167_lr,II,0.5,4,100,1000,277,327,2.77,3.27,42
00167_lr,records100/00000/00167_lr,II,1.0,0,100,1000,797,897,7.97,8.97,42
00167_lr,records100/00000/00167_lr,II,1.0,1,100,1000,622,722,6.22,7.22,42
00167_lr,records100/00000/00167_lr,II,1.0,2,100,1000,689,789,6.89,7.89,42
00167_lr,records100/00000/00167_lr,II,1.0,3,100,1000,672,772,6.72,7.72,42
00167_lr,records100/00000/00167_lr,II,1.0,4,100,1000,772,872,7.72,8.72,42
00167_lr,records100/00000/00167_lr,II,2.0,0,100,1000,163,363,1.63,3.63,42
00167_lr,records100/00000/00167_lr,II,2.0,1,100,1000,629,829,6.29,8.29,42
00167_lr,records100/00000/00167_lr,II,2.0,2,100,1000,140,340,1.4,3.4,42
00167_lr,records100/00000/00167_lr,II,2.0,3,100,1000,385,585,3.85,5.85,42
00167_lr,records100/00000/00167_lr,II,2.0,4,100,1000,457,657,4.57,6.57,42
00172_lr,records100/00000/00172_lr,II,0.25,0,100,1000,377,402,3.77,4.02,42
00172_lr,records100/00000/00172_lr,II,0.25,1,100,1000,213,238,2.13,2.38,42
00172_lr,records100/00000/00172_lr,II,0.25,2,100,1000,249,274,2.49,2.74,42
00172_lr,records100/00000/00172_lr,II,0.25,3,100,1000,739,764,7.39,7.64,42
00172_lr,records100/00000/00172_lr,II,0.25,4,100,1000,347,372,3.47,3.72,42
00172_lr,records100/00000/00172_lr,II,0.5,0,100,1000,333,383,3.33,3.83,42
00172_lr,records100/00000/00172_lr,II,0.5,1,100,1000,793,843,7.93,8.43,42
00172_lr,records100/00000/00172_lr,II,0.5,2,100,1000,208,258,2.08,2.58,42
00172_lr,records100/00000/00172_lr,II,0.5,3,100,1000,787,837,7.87,8.37,42
00172_lr,records100/00000/00172_lr,II,0.5,4,100,1000,791,841,7.91,8.41,42
00172_lr,records100/00000/00172_lr,II,1.0,0,100,1000,519,619,5.19,6.19,42
00172_lr,records100/00000/00172_lr,II,1.0,1,100,1000,216,316,2.16,3.16,42
00172_lr,records100/00000/00172_lr,II,1.0,2,100,1000,209,309,2.09,3.09,42
00172_lr,records100/00000/00172_lr,II,1.0,3,100,1000,299,399,2.99,3.99,42
00172_lr,records100/00000/00172_lr,II,1.0,4,100,1000,504,604,5.04,6.04,42
00172_lr,records100/00000/00172_lr,II,2.0,0,100,1000,192,392,1.92,3.92,42
00172_lr,records100/00000/00172_lr,II,2.0,1,100,1000,373,573,3.73,5.73,42
00172_lr,records100/00000/00172_lr,II,2.0,2,100,1000,169,369,1.69,3.69,42
00172_lr,records100/00000/00172_lr,II,2.0,3,100,1000,424,624,4.24,6.24,42
00172_lr,records100/00000/00172_lr,II,2.0,4,100,1000,112,312,1.12,3.12,42
00175_lr,records100/00000/00175_lr,II,0.25,0,100,1000,650,675,6.5,6.75,42
00175_lr,records100/00000/00175_lr,II,0.25,1,100,1000,142,167,1.42,1.67,42
00175_lr,records100/00000/00175_lr,II,0.25,2,100,1000,251,276,2.51,2.76,42
00175_lr,records100/00000/00175_lr,II,0.25,3,100,1000,235,260,2.35,2.6,42
00175_lr,records100/00000/00175_lr,II,0.25,4,100,1000,744,769,7.44,7.69,42
00175_lr,records100/00000/00175_lr,II,0.5,0,100,1000,140,190,1.4,1.9,42
00175_lr,records100/00000/00175_lr,II,0.5,1,100,1000,422,472,4.22,4.72,42
00175_lr,records100/00000/00175_lr,II,0.5,2,100,1000,543,593,5.43,5.93,42
00175_lr,records100/00000/00175_lr,II,0.5,3,100,1000,487,537,4.87,5.37,42
00175_lr,records100/00000/00175_lr,II,0.5,4,100,1000,611,661,6.11,6.61,42
00175_lr,records100/00000/00175_lr,II,1.0,0,100,1000,662,762,6.62,7.62,42
00175_lr,records100/00000/00175_lr,II,1.0,1,100,1000,375,475,3.75,4.75,42
00175_lr,records100/00000/00175_lr,II,1.0,2,100,1000,680,780,6.8,7.8,42
00175_lr,records100/00000/00175_lr,II,1.0,3,100,1000,322,422,3.22,4.22,42
00175_lr,records100/00000/00175_lr,II,1.0,4,100,1000,790,890,7.9,8.9,42
00175_lr,records100/00000/00175_lr,II,2.0,0,100,1000,403,603,4.03,6.03,42
00175_lr,records100/00000/00175_lr,II,2.0,1,100,1000,542,742,5.42,7.42,42
00175_lr,records100/00000/00175_lr,II,2.0,2,100,1000,625,825,6.25,8.25,42
00175_lr,records100/00000/00175_lr,II,2.0,3,100,1000,576,776,5.76,7.76,42
00175_lr,records100/00000/00175_lr,II,2.0,4,100,1000,611,811,6.11,8.11,42
00180_lr,records100/00000/00180_lr,II,0.25,0,100,1000,516,541,5.16,5.41,42
00180_lr,records100/00000/00180_lr,II,0.25,1,100,1000,133,158,1.33,1.58,42
00180_lr,records100/00000/00180_lr,II,0.25,2,100,1000,482,507,4.82,5.07,42
00180_lr,records100/00000/00180_lr,II,0.25,3,100,1000,240,265,2.4,2.65,42
00180_lr,records100/00000/00180_lr,II,0.25,4,100,1000,789,814,7.89,8.14,42
00180_lr,records100/00000/00180_lr,II,0.5,0,100,1000,277,327,2.77,3.27,42
00180_lr,records100/00000/00180_lr,II,0.5,1,100,1000,271,321,2.71,3.21,42
00180_lr,records100/00000/00180_lr,II,0.5,2,100,1000,287,337,2.87,3.37,42
00180_lr,records100/00000/00180_lr,II,0.5,3,100,1000,582,632,5.82,6.32,42
00180_lr,records100/00000/00180_lr,II,0.5,4,100,1000,528,578,5.28,5.78,42
00180_lr,records100/00000/00180_lr,II,1.0,0,100,1000,765,865,7.65,8.65,42
00180_lr,records100/00000/00180_lr,II,1.0,1,100,1000,391,491,3.91,4.91,42
00180_lr,records100/00000/00180_lr,II,1.0,2,100,1000,297,397,2.97,3.97,42
00180_lr,records100/00000/00180_lr,II,1.0,3,100,1000,134,234,1.34,2.34,42
00180_lr,records100/00000/00180_lr,II,1.0,4,100,1000,104,204,1.04,2.04,42
00180_lr,records100/00000/00180_lr,II,2.0,0,100,1000,324,524,3.24,5.24,42
00180_lr,records100/00000/00180_lr,II,2.0,1,100,1000,656,856,6.56,8.56,42
00180_lr,records100/00000/00180_lr,II,2.0,2,100,1000,414,614,4.14,6.14,42
00180_lr,records100/00000/00180_lr,II,2.0,3,100,1000,637,837,6.37,8.37,42
00180_lr,records100/00000/00180_lr,II,2.0,4,100,1000,161,361,1.61,3.61,42
00201_lr,records100/00000/00201_lr,II,0.25,0,100,1000,172,197,1.72,1.97,42
00201_lr,records100/00000/00201_lr,II,0.25,1,100,1000,746,771,7.46,7.71,42
00201_lr,records100/00000/00201_lr,II,0.25,2,100,1000,182,207,1.82,2.07,42
00201_lr,records100/00000/00201_lr,II,0.25,3,100,1000,140,165,1.4,1.65,42
00201_lr,records100/00000/00201_lr,II,0.25,4,100,1000,413,438,4.13,4.38,42
00201_lr,records100/00000/00201_lr,II,0.5,0,100,1000,794,844,7.94,8.44,42
00201_lr,records100/00000/00201_lr,II,0.5,1,100,1000,617,667,6.17,6.67,42
00201_lr,records100/00000/00201_lr,II,0.5,2,100,1000,174,224,1.74,2.24,42
00201_lr,records100/00000/00201_lr,II,0.5,3,100,1000,728,778,7.28,7.78,42
00201_lr,records100/00000/00201_lr,II,0.5,4,100,1000,733,783,7.33,7.83,42
00201_lr,records100/00000/00201_lr,II,1.0,0,100,1000,661,761,6.61,7.61,42
00201_lr,records100/00000/00201_lr,II,1.0,1,100,1000,732,832,7.32,8.32,42
00201_lr,records100/00000/00201_lr,II,1.0,2,100,1000,268,368,2.68,3.68,42
00201_lr,records100/00000/00201_lr,II,1.0,3,100,1000,786,886,7.86,8.86,42
00201_lr,records100/00000/00201_lr,II,1.0,4,100,1000,324,424,3.24,4.24,42
00201_lr,records100/00000/00201_lr,II,2.0,0,100,1000,582,782,5.82,7.82,42
00201_lr,records100/00000/00201_lr,II,2.0,1,100,1000,448,648,4.48,6.48,42
00201_lr,records100/00000/00201_lr,II,2.0,2,100,1000,568,768,5.68,7.68,42
00201_lr,records100/00000/00201_lr,II,2.0,3,100,1000,477,677,4.77,6.77,42
00201_lr,records100/00000/00201_lr,II,2.0,4,100,1000,486,686,4.86,6.86,42
00203_lr,records100/00000/00203_lr,II,0.25,0,100,1000,578,603,5.78,6.03,42
00203_lr,records100/00000/00203_lr,II,0.25,1,100,1000,704,729,7.04,7.29,42
00203_lr,records100/00000/00203_lr,II,0.25,2,100,1000,673,698,6.73,6.98,42
00203_lr,records100/00000/00203_lr,II,0.25,3,100,1000,204,229,2.04,2.29,42
00203_lr,records100/00000/00203_lr,II,0.25,4,100,1000,741,766,7.41,7.66,42
00203_lr,records100/00000/00203_lr,II,0.5,0,100,1000,502,552,5.02,5.52,42
